m_idx,a_idx,z_idx,m_val,a_val,z_val,c,m_prime,a_prime,adjust_flag
42,5,1,30.7464,1.64366,1.2,2.16972,30.0841,1.72584,0
43,5,1,33.1415,1.64366,1.2,2.23054,32.4424,1.72584,0
44,5,1,35.6507,1.64366,1.2,2.29342,34.9138,1.72584,0
45,5,1,38.2766,1.64366,1.2,2.35842,37.5009,1.72584,0
46,5,1,41.0218,1.64366,1.2,2.42557,40.2064,1.72584,0
47,5,1,43.889,1.64366,1.2,2.49495,43.0329,1.72584,0
48,5,1,46.8809,1.64366,1.2,2.56659,45.9831,1.72584,0
49,5,1,50,1.64366,1.2,2.64056,49.0594,1.72584,0
0,6,1,-2,2.36686,1.2,1.03647,-1.85647,2.48521,0
1,6,1,-1.99956,2.36686,1.2,1.03652,-1.85607,2.48521,0
2,6,1,-1.99646,2.36686,1.2,1.03691,-1.85334,2.48521,0
3,6,1,-1.98807,2.36686,1.2,1.03794,-1.84588,2.48521,0
4,6,1,-1.97171,2.36686,1.2,1.03982,-1.83125,2.48521,0
5,6,1,-1.94475,2.36686,1.2,1.04291,-1.80711,2.48521,0
6,6,1,-1.90453,2.36686,1.2,1.0475,-1.77108,2.48521,0
7,6,1,-1.8484,2.36686,1.2,1.05333,-1.72021,2.48521,0
8,6,1,-1.7737,2.36686,1.2,1.06082,-1.65226,2.48521,0
9,6,1,-1.67779,2.36686,1.2,1.06986,-1.56442,2.48521,0
10,6,1,-1.55801,2.36686,1.2,1.08033,-1.45392,2.48521,0
11,6,1,-1.41171,2.36686,1.2,1.0924,-1.31823,2.48521,0
12,6,1,-1.23624,2.36686,1.2,1.10602,-1.15462,2.48521,0
13,6,1,-1.02894,2.36686,1.2,1.12113,-0.960359,2.48521,0
14,6,1,-0.787172,2.36686,1.2,1.13768,-0.732728,2.48521,0
15,6,1,-0.508275,2.36686,1.2,1.15565,-0.469009,2.48521,0
16,6,1,-0.189598,2.36686,1.2,1.175,-0.166492,2.48521,0
17,6,1,0.17151,2.36686,1.2,1.19569,0.177532,2.48521,0
18,6,1,0.577701,2.36686,1.2,1.21755,0.565926,2.48521,0
19,6,1,1.03163,2.36686,1.2,1.24066,1.00128,2.48521,0
20,6,1,1.53594,2.36686,1.2,1.26509,1.48621,2.48521,0
21,6,1,2.09329,2.36686,1.2,1.29084,2.02339,2.48521,0
22,6,1,2.70634,2.36686,1.2,1.31791,2.61549,2.48521,0
23,6,1,3.37773,2.36686,1.2,1.3463,3.2652,2.48521,0
24,6,1,4.11011,2.36686,1.2,1.37604,3.97517,2.48521,0
25,6,1,4.90614,2.36686,1.2,1.40712,4.74807,2.48521,0
26,6,1,5.76846,2.36686,1.2,1.43958,5.58657,2.48521,0
27,6,1,6.69974,2.36686,1.2,1.47343,6.49331,2.48521,0
28,6,1,7.70262,2.36686,1.2,1.50868,7.47097,2.48521,0
29,6,1,8.77976,2.36686,1.2,1.54538,8.52217,2.48521,0
30,6,1,9.9338,2.36686,1.2,1.58356,9.64959,2.48521,0
31,6,1,11.1674,2.36686,1.2,1.62323,10.8559,2.48521,0
32,6,1,12.4832,2.36686,1.2,1.66444,12.1436,2.48521,0
33,6,1,13.8839,2.36686,1.2,1.70722,13.5155,2.48521,0
34,6,1,15.3721,2.36686,1.2,1.75161,14.9742,2.48521,0
35,6,1,16.9504,2.36686,1.2,1.79765,16.5223,2.48521,0
36,6,1,18.6216,2.36686,1.2,1.84538,18.1625,2.48521,0
37,6,1,20.3883,2.36686,1.2,1.89484,19.8973,2.48521,0
38,6,1,22.253,2.36686,1.2,1.94608,21.7295,2.48521,0
39,6,1,24.2186,2.36686,1.2,1.99914,23.6616,2.48521,0
40,6,1,26.2875,2.36686,1.2,2.05407,25.6963,2.48521,0
41,6,1,28.4626,2.36686,1.2,2.11091,27.8363,2.48521,0
42,6,1,30.7464,2.36686,1.2,2.16972,30.0841,2.48521,0
43,6,1,33.1415,2.36686,1.2,2.23054,32.4424,2.48521,0
44,6,1,35.6507,2.36686,1.2,2.29342,34.9138,2.48521,0
45,6,1,38.2766,2.36686,1.2,2.35842,37.5009,2.48521,0
46,6,1,41.0218,2.36686,1.2,2.42557,40.2064,2.48521,0
47,6,1,43.889,2.36686,1.2,2.49495,43.0329,2.48521,0
48,6,1,46.8809,2.36686,1.2,2.56659,45.9831,2.48521,0
49,6,1,50,2.36686,1.2,2.64056,49.0594,2.48521,0
0,7,1,-2,3.22156,1.2,1.03647,-1.85647,3.38264,0
1,7,1,-1.99956,3.22156,1.2,1.03652,-1.85607,3.38264,0
2,7,1,-1.99646,3.22156,1.2,1.03691,-1.85334,3.38264,0
3,7,1,-1.98807,3.22156,1.2,1.03794,-1.84588,3.38264,0
4,7,1,-1.97171,3.22156,1.2,1.03982,-1.83125,3.38264,0
5,7,1,-1.94475,3.22156,1.2,1.04291,-1.80711,3.38264,0
6,7,1,-1.90453,3.22156,1.2,1.0475,-1.77108,3.38264,0
7,7,1,-1.8484,3.22156,1.2,1.05333,-1.72021,3.38264,0
8,7,1,-1.7737,3.22156,1.2,1.06082,-1.65226,3.38264,0
9,7,1,-1.67779,3.22156,1.2,1.06986,-1.56442,3.38264,0
10,7,1,-1.55801,3.22156,1.2,1.08033,-1.45392,3.38264,0
11,7,1,-1.41171,3.22156,1.2,1.0924,-1.31823,3.38264,0
12,7,1,-1.23624,3.22156,1.2,1.10602,-1.15462,3.38264,0
13,7,1,-1.02894,3.22156,1.2,1.12113,-0.960359,3.38264,0
14,7,1,-0.787172,3.22156,1.2,1.13768,-0.732728,3.38264,0
15,7,1,-0.508275,3.22156,1.2,1.15565,-0.469009,3.38264,0
16,7,1,-0.189598,3.22156,1.2,1.175,-0.166492,3.38264,0
17,7,1,0.17151,3.22156,1.2,1.19569,0.177532,3.38264,0
18,7,1,0.577701,3.22156,1.2,1.21755,0.565926,3.38264,0
19,7,1,1.03163,3.22156,1.2,1.24066,1.00128,3.38264,0
20,7,1,1.53594,3.22156,1.2,1.26509,1.48621,3.38264,0
21,7,1,2.09329,3.22156,1.2,1.29084,2.02339,3.38264,0
22,7,1,2.70634,3.22156,1.2,1.31791,2.61549,3.38264,0
23,7,1,3.37773,3.22156,1.2,1.3463,3.2652,3.38264,0
24,7,1,4.11011,3.22156,1.2,1.37604,3.97517,3.38264,0
25,7,1,4.90614,3.22156,1.2,1.40712,4.74807,3.38264,0
26,7,1,5.76846,3.22156,1.2,1.43958,5.58657,3.38264,0
27,7,1,6.69974,3.22156,1.2,1.47343,6.49331,3.38264,0
28,7,1,7.70262,3.22156,1.2,1.50868,7.47097,3.38264,0
29,7,1,8.77976,3.22156,1.2,1.54538,8.52217,3.38264,0
30,7,1,9.9338,3.22156,1.2,1.58356,9.64959,3.38264,0
31,7,1,11.1674,3.22156,1.2,1.62323,10.8559,3.38264,0
32,7,1,12.4832,3.22156,1.2,1.66444,12.1436,3.38264,0
33,7,1,13.8839,3.22156,1.2,1.70722,13.5155,3.38264,0
34,7,1,15.3721,3.22156,1.2,1.75161,14.9742,3.38264,0
35,7,1,16.9504,3.22156,1.2,1.79765,16.5223,3.38264,0
36,7,1,18.6216,3.22156,1.2,1.84538,18.1625,3.38264,0
37,7,1,20.3883,3.22156,1.2,1.89484,19.8973,3.38264,0
38,7,1,22.253,3.22156,1.2,1.94608,21.7295,3.38264,0
39,7,1,24.2186,3.22156,1.2,1.99914,23.6616,3.38264,0
40,7,1,26.2875,3.22156,1.2,2.05407,25.6963,3.38264,0
41,7,1,28.4626,3.22156,1.2,2.11091,27.8363,3.38264,0
42,7,1,30.7464,3.22156,1.2,2.16972,30.0841,3.38264,0
43,7,1,33.1415,3.22156,1.2,2.23054,32.4424,3.38264,0
44,7,1,35.6507,3.22156,1.2,2.29342,34.9138,3.38264,0
45,7,1,38.2766,3.22156,1.2,2.35842,37.5009,3.38264,0
46,7,1,41.0218,3.22156,1.2,2.42557,40.2064,3.38264,0
47,7,1,43.889,3.22156,1.2,2.49495,43.0329,3.38264,0
48,7,1,46.8809,3.22156,1.2,2.56659,45.9831,3.38264,0
49,7,1,50,3.22156,1.2,2.64056,49.0594,3.38264,0
0,8,1,-2,4.20776,1.2,1.03647,-1.85647,4.41815,0
1,8,1,-1.99956,4.20776,1.2,1.03652,-1.85607,4.41815,0
2,8,1,-1.99646,4.20776,1.2,1.03691,-1.85334,4.41815,0
3,8,1,-1.98807,4.20776,1.2,1.03794,-1.84588,4.41815,0
4,8,1,-1.97171,4.20776,1.2,1.03982,-1.83125,4.41815,0
5,8,1,-1.94475,4.20776,1.2,1.04291,-1.80711,4.41815,0
6,8,1,-1.90453,4.20776,1.2,1.0475,-1.77108,4.41815,0
7,8,1,-1.8484,4.20776,1.2,1.05333,-1.72021,4.41815,0
8,8,1,-1.7737,4.20776,1.2,1.06082,-1.65226,4.41815,0
9,8,1,-1.67779,4.20776,1.2,1.06986,-1.56442,4.41815,0
10,8,1,-1.55801,4.20776,1.2,1.08033,-1.45392,4.41815,0
11,8,1,-1.41171,4.20776,1.2,1.0924,-1.31823,4.41815,0
12,8,1,-1.23624,4.20776,1.2,1.10602,-1.15462,4.41815,0
13,8,1,-1.02894,4.20776,1.2,1.12113,-0.960359,4.41815,0
14,8,1,-0.787172,4.20776,1.2,1.13768,-0.732728,4.41815,0
15,8,1,-0.508275,4.20776,1.2,1.15565,-0.469009,4.41815,0
16,8,1,-0.189598,4.20776,1.2,1.175,-0.166492,4.41815,0
17,8,1,0.17151,4.20776,1.2,1.19569,0.177532,4.41815,0
18,8,1,0.577701,4.20776,1.2,1.21755,0.565926,4.41815,0
19,8,1,1.03163,4.20776,1.2,1.24066,1.00128,4.41815,0
20,8,1,1.53594,4.20776,1.2,1.26509,1.48621,4.41815,0
21,8,1,2.09329,4.20776,1.2,1.29084,2.02339,4.41815,0
22,8,1,2.70634,4.20776,1.2,1.31791,2.61549,4.41815,0
23,8,1,3.37773,4.20776,1.2,1.3463,3.2652,4.41815,0
24,8,1,4.11011,4.20776,1.2,1.37604,3.97517,4.41815,0
25,8,1,4.90614,4.20776,1.2,1.40712,4.74807,4.41815,0
26,8,1,5.76846,4.20776,1.2,1.43958,5.58657,4.41815,0
27,8,1,6.69974,4.20776,1.2,1.47343,6.49331,4.41815,0
28,8,1,7.70262,4.20776,1.2,1.50868,7.47097,4.41815,0
29,8,1,8.77976,4.20776,1.2,1.54538,8.52217,4.41815,0
30,8,1,9.9338,4.20776,1.2,1.58356,9.64959,4.41815,0
31,8,1,11.1674,4.20776,1.2,1.62323,10.8559,4.41815,0
32,8,1,12.4832,4.20776,1.2,1.66444,12.1436,4.41815,0
33,8,1,13.8839,4.20776,1.2,1.70722,13.5155,4.41815,0
34,8,1,15.3721,4.20776,1.2,1.75161,14.9742,4.41815,0
35,8,1,16.9504,4.20776,1.2,1.79765,16.5223,4.41815,0
36,8,1,18.6216,4.20776,1.2,1.84538,18.1625,4.41815,0
37,8,1,20.3883,4.20776,1.2,1.89484,19.8973,4.41815,0
38,8,1,22.253,4.20776,1.2,1.94608,21.7295,4.41815,0
39,8,1,24.2186,4.20776,1.2,1.99914,23.6616,4.41815,0
40,8,1,26.2875,4.20776,1.2,2.05407,25.6963,4.41815,0
41,8,1,28.4626,4.20776,1.2,2.11091,27.8363,4.41815,0
42,8,1,30.7464,4.20776,1.2,2.16972,30.0841,4.41815,0
43,8,1,33.1415,4.20776,1.2,2.23054,32.4424,4.41815,0
44,8,1,35.6507,4.20776,1.2,2.29342,34.9138,4.41815,0
45,8,1,38.2766,4.20776,1.2,2.35842,37.5009,4.41815,0
46,8,1,41.0218,4.20776,1.2,2.42557,40.2064,4.41815,0
47,8,1,43.889,4.20776,1.2,2.49495,43.0329,4.41815,0
48,8,1,46.8809,4.20776,1.2,2.56659,45.9831,4.41815,0
49,8,1,50,4.20776,1.2,2.64056,49.0594,4.41815,0
0,9,1,-2,5.32544,1.2,1.03647,-1.85647,5.59172,0
1,9,1,-1.99956,5.32544,1.2,1.03652,-1.85607,5.59172,0
2,9,1,-1.99646,5.32544,1.2,1.03691,-1.85334,5.59172,0
3,9,1,-1.98807,5.32544,1.2,1.03794,-1.84588,5.59172,0
4,9,1,-1.97171,5.32544,1.2,1.03982,-1.83125,5.59172,0
5,9,1,-1.94475,5.32544,1.2,1.04291,-1.80711,5.59172,0
6,9,1,-1.90453,5.32544,1.2,1.0475,-1.77108,5.59172,0
7,9,1,-1.8484,5.32544,1.2,1.05333,-1.72021,5.59172,0
8,9,1,-1.7737,5.32544,1.2,1.06082,-1.65226,5.59172,0
9,9,1,-1.67779,5.32544,1.2,1.06986,-1.56442,5.59172,0
10,9,1,-1.55801,5.32544,1.2,1.08033,-1.45392,5.59172,0
11,9,1,-1.41171,5.32544,1.2,1.0924,-1.31823,5.59172,0
12,9,1,-1.23624,5.32544,1.2,1.10602,-1.15462,5.59172,0
13,9,1,-1.02894,5.32544,1.2,1.12113,-0.960359,5.59172,0
14,9,1,-0.787172,5.32544,1.2,1.13768,-0.732728,5.59172,0
15,9,1,-0.508275,5.32544,1.2,1.15565,-0.469009,5.59172,0
16,9,1,-0.189598,5.32544,1.2,1.175,-0.166492,5.59172,0
17,9,1,0.17151,5.32544,1.2,1.19569,0.177532,5.59172,0
18,9,1,0.577701,5.32544,1.2,1.21755,0.565926,5.59172,0
19,9,1,1.03163,5.32544,1.2,1.24066,1.00128,5.59172,0
20,9,1,1.53594,5.32544,1.2,1.26509,1.48621,5.59172,0
21,9,1,2.09329,5.32544,1.2,1.29084,2.02339,5.59172,0
22,9,1,2.70634,5.32544,1.2,1.31791,2.61549,5.59172,0
23,9,1,3.37773,5.32544,1.2,1.3463,3.2652,5.59172,0
24,9,1,4.11011,5.32544,1.2,1.37604,3.97517,5.59172,0
25,9,1,4.90614,5.32544,1.2,1.40712,4.74807,5.59172,0
26,9,1,5.76846,5.32544,1.2,1.43958,5.58657,5.59172,0
27,9,1,6.69974,5.32544,1.2,1.47343,6.49331,5.59172,0
28,9,1,7.70262,5.32544,1.2,1.50868,7.47097,5.59172,0
29,9,1,8.77976,5.32544,1.2,1.54538,8.52217,5.59172,0
30,9,1,9.9338,5.32544,1.2,1.58356,9.64959,5.59172,0
31,9,1,11.1674,5.32544,1.2,1.62323,10.8559,5.59172,0
32,9,1,12.4832,5.32544,1.2,1.66444,12.1436,5.59172,0
33,9,1,13.8839,5.32544,1.2,1.70722,13.5155,5.59172,0
34,9,1,15.3721,5.32544,1.2,1.75161,14.9742,5.59172,0
35,9,1,16.9504,5.32544,1.2,1.79765,16.5223,5.59172,0
36,9,1,18.6216,5.32544,1.2,1.84538,18.1625,5.59172,0
37,9,1,20.3883,5.32544,1.2,1.89484,19.8973,5.59172,0
38,9,1,22.253,5.32544,1.2,1.94608,21.7295,5.59172,0
39,9,1,24.2186,5.32544,1.2,1.99914,23.6616,5.59172,0
40,9,1,26.2875,5.32544,1.2,2.05407,25.6963,5.59172,0
41,9,1,28.4626,5.32544,1.2,2.11091,27.8363,5.59172,0
42,9,1,30.7464,5.32544,1.2,2.16972,30.0841,5.59172,0
43,9,1,33.1415,5.32544,1.2,2.23054,32.4424,5.59172,0
44,9,1,35.6507,5.32544,1.2,2.29342,34.9138,5.59172,0
45,9,1,38.2766,5.32544,1.2,2.35842,37.5009,5.59172,0
46,9,1,41.0218,5.32544,1.2,2.42557,40.2064,5.59172,0
47,9,1,43.889,5.32544,1.2,2.49495,43.0329,5.59172,0
48,9,1,46.8809,5.32544,1.2,2.56659,45.9831,5.59172,0
49,9,1,50,5.32544,1.2,2.64056,49.0594,5.59172,0
0,10,1,-2,6.57462,1.2,1.03647,-1.85647,6.90335,0
1,10,1,-1.99956,6.57462,1.2,1.03652,-1.85607,6.90335,0
2,10,1,-1.99646,6.57462,1.2,1.03691,-1.85334,6.90335,0
3,10,1,-1.98807,6.57462,1.2,1.03794,-1.84588,6.90335,0
4,10,1,-1.97171,6.57462,1.2,1.03982,-1.83125,6.90335,0
5,10,1,-1.94475,6.57462,1.2,1.04291,-1.80711,6.90335,0
6,10,1,-1.90453,6.57462,1.2,1.0475,-1.77108,6.90335,0
7,10,1,-1.8484,6.57462,1.2,1.05333,-1.72021,6.90335,0
8,10,1,-1.7737,6.57462,1.2,1.06082,-1.65226,6.90335,0
9,10,1,-1.67779,6.57462,1.2,1.06986,-1.56442,6.90335,0
10,10,1,-1.55801,6.57462,1.2,1.08033,-1.45392,6.90335,0
11,10,1,-1.41171,6.57462,1.2,1.0924,-1.31823,6.90335,0
12,10,1,-1.23624,6.57462,1.2,1.10602,-1.15462,6.90335,0
13,10,1,-1.02894,6.57462,1.2,1.12113,-0.960359,6.90335,0
14,10,1,-0.787172,6.57462,1.2,1.13768,-0.732728,6.90335,0
15,10,1,-0.508275,6.57462,1.2,1.15565,-0.469009,6.90335,0
16,10,1,-0.189598,6.57462,1.2,1.175,-0.166492,6.90335,0
17,10,1,0.17151,6.57462,1.2,1.19569,0.177532,6.90335,0
18,10,1,0.577701,6.57462,1.2,1.21755,0.565926,6.90335,0
19,10,1,1.03163,6.57462,1.2,1.24066,1.00128,6.90335,0
20,10,1,1.53594,6.57462,1.2,1.26509,1.48621,6.90335,0
21,10,1,2.09329,6.57462,1.2,1.29084,2.02339,6.90335,0
22,10,1,2.70634,6.57462,1.2,1.31791,2.61549,6.90335,0
23,10,1,3.37773,6.57462,1.2,1.3463,3.2652,6.90335,0
24,10,1,4.11011,6.57462,1.2,1.37604,3.97517,6.90335,0
25,10,1,4.90614,6.57462,1.2,1.40712,4.74807,6.90335,0
26,10,1,5.76846,6.57462,1.2,1.43958,5.58657,6.90335,0
27,10,1,6.69974,6.57462,1.2,1.47343,6.49331,6.90335,0
28,10,1,7.70262,6.57462,1.2,1.50868,7.47097,6.90335,0
29,10,1,8.77976,6.57462,1.2,1.54538,8.52217,6.90335,0
30,10,1,9.9338,6.57462,1.2,1.58356,9.64959,6.90335,0
31,10,1,11.1674,6.57462,1.2,1.62323,10.8559,6.90335,0
32,10,1,12.4832,6.57462,1.2,1.66444,12.1436,6.90335,0
33,10,1,13.8839,6.57462,1.2,1.70722,13.5155,6.90335,0
34,10,1,15.3721,6.57462,1.2,1.75161,14.9742,6.90335,0
35,10,1,16.9504,6.57462,1.2,1.79765,16.5223,6.90335,0
36,10,1,18.6216,6.57462,1.2,1.84538,18.1625,6.90335,0
37,10,1,20.3883,6.57462,1.2,1.89484,19.8973,6.90335,0
38,10,1,22.253,6.57462,1.2,1.94608,21.7295,6.90335,0
39,10,1,24.2186,6.57462,1.2,1.99914,23.6616,6.90335,0
40,10,1,26.2875,6.57462,1.2,2.05407,25.6963,6.90335,0
41,10,1,28.4626,6.57462,1.2,2.11091,27.8363,6.90335,0
42,10,1,30.7464,6.57462,1.2,2.16972,30.0841,6.90335,0
43,10,1,33.1415,6.57462,1.2,2.23054,32.4424,6.90335,0
44,10,1,35.6507,6.57462,1.2,2.29342,34.9138,6.90335,0
45,10,1,38.2766,6.57462,1.2,2.35842,37.5009,6.90335,0
46,10,1,41.0218,6.57462,1.2,2.42557,40.2064,6.90335,0
47,10,1,43.889,6.57462,1.2,2.49495,43.0329,6.90335,0
48,10,1,46.8809,6.57462,1.2,2.56659,45.9831,6.90335,0
49,10,1,50,6.57462,1.2,2.64056,49.0594,6.90335,0
0,11,1,-2,7.95529,1.2,1.03647,-1.85647,8.35306,0
1,11,1,-1.99956,7.95529,1.2,1.03652,-1.85607,8.35306,0
2,11,1,-1.99646,7.95529,1.2,1.03691,-1.85334,8.35306,0
3,11,1,-1.98807,7.95529,1.2,1.03794,-1.84588,8.35306,0
4,11,1,-1.97171,7.95529,1.2,1.03982,-1.83125,8.35306,0
5,11,1,-1.94475,7.95529,1.2,1.04291,-1.80711,8.35306,0
6,11,1,-1.90453,7.95529,1.2,1.0475,-1.77108,8.35306,0
7,11,1,-1.8484,7.95529,1.2,1.05333,-1.72021,8.35306,0
8,11,1,-1.7737,7.95529,1.2,1.06082,-1.65226,8.35306,0
9,11,1,-1.67779,7.95529,1.2,1.06986,-1.56442,8.35306,0
10,11,1,-1.55801,7.95529,1.2,1.08033,-1.45392,8.35306,0
11,11,1,-1.41171,7.95529,1.2,1.0924,-1.31823,8.35306,0
12,11,1,-1.23624,7.95529,1.2,1.10602,-1.15462,8.35306,0
13,11,1,-1.02894,7.95529,1.2,1.12113,-0.960359,8.35306,0
14,11,1,-0.787172,7.95529,1.2,1.13768,-0.732728,8.35306,0
15,11,1,-0.508275,7.95529,1.2,1.15565,-0.469009,8.35306,0
16,11,1,-0.189598,7.95529,1.2,1.175,-0.166492,8.35306,0
17,11,1,0.17151,7.95529,1.2,1.19569,0.177532,8.35306,0
18,11,1,0.577701,7.95529,1.2,1.21755,0.565926,8.35306,0
19,11,1,1.03163,7.95529,1.2,1.24066,1.00128,8.35306,0
20,11,1,1.53594,7.95529,1.2,1.26509,1.48621,8.35306,0
21,11,1,2.09329,7.95529,1.2,1.29084,2.02339,8.35306,0
22,11,1,2.70634,7.95529,1.2,1.31791,2.61549,8.35306,0
23,11,1,3.37773,7.95529,1.2,1.3463,3.2652,8.35306,0
24,11,1,4.11011,7.95529,1.2,1.37604,3.97517,8.35306,0
25,11,1,4.90614,7.95529,1.2,1.40712,4.74807,8.35306,0
26,11,1,5.76846,7.95529,1.2,1.43958,5.58657,8.35306,0
27,11,1,6.69974,7.95529,1.2,1.47343,6.49331,8.35306,0
28,11,1,7.70262,7.95529,1.2,1.50868,7.47097,8.35306,0
29,11,1,8.77976,7.95529,1.2,1.54538,8.52217,8.35306,0
30,11,1,9.9338,7.95529,1.2,1.58356,9.64959,8.35306,0
31,11,1,11.1674,7.95529,1.2,1.62323,10.8559,8.35306,0
32,11,1,12.4832,7.95529,1.2,1.66444,12.1436,8.35306,0
33,11,1,13.8839,7.95529,1.2,1.70722,13.5155,8.35306,0
34,11,1,15.3721,7.95529,1.2,1.75161,14.9742,8.35306,0
35,11,1,16.9504,7.95529,1.2,1.79765,16.5223,8.35306,0
36,11,1,18.6216,7.95529,1.2,1.84538,18.1625,8.35306,0
37,11,1,20.3883,7.95529,1.2,1.89484,19.8973,8.35306,0
38,11,1,22.253,7.95529,1.2,1.94608,21.7295,8.35306,0
39,11,1,24.2186,7.95529,1.2,1.99914,23.6616,8.35306,0
40,11,1,26.2875,7.95529,1.2,2.05407,25.6963,8.35306,0
41,11,1,28.4626,7.95529,1.2,2.11091,27.8363,8.35306,0
42,11,1,30.7464,7.95529,1.2,2.16972,30.0841,8.35306,0
43,11,1,33.1415,7.95529,1.2,2.23054,32.4424,8.35306,0
44,11,1,35.6507,7.95529,1.2,2.29342,34.9138,8.35306,0
45,11,1,38.2766,7.95529,1.2,2.35842,37.5009,8.35306,0
46,11,1,41.0218,7.95529,1.2,2.42557,40.2064,8.35306,0
47,11,1,43.889,7.95529,1.2,2.49495,43.0329,8.35306,0
48,11,1,46.8809,7.95529,1.2,2.56659,45.9831,8.35306,0
49,11,1,50,7.95529,1.2,2.64056,49.0594,8.35306,0
0,12,1,-2,9.46746,1.2,1.03647,-1.85647,9.94083,0
1,12,1,-1.99956,9.46746,1.2,1.03652,-1.85607,9.94083,0
2,12,1,-1.99646,9.46746,1.2,1.03691,-1.85334,9.94083,0
3,12,1,-1.98807,9.46746,1.2,1.03794,-1.84588,9.94083,0
4,12,1,-1.97171,9.46746,1.2,1.03982,-1.83125,9.94083,0
5,12,1,-1.94475,9.46746,1.2,1.04291,-1.80711,9.94083,0
6,12,1,-1.90453,9.46746,1.2,1.0475,-1.77108,9.94083,0
7,12,1,-1.8484,9.46746,1.2,1.05333,-1.72021,9.94083,0
8,12,1,-1.7737,9.46746,1.2,1.06082,-1.65226,9.94083,0
9,12,1,-1.67779,9.46746,1.2,1.06986,-1.56442,9.94083,0
10,12,1,-1.55801,9.46746,1.2,1.08033,-1.45392,9.94083,0
11,12,1,-1.41171,9.46746,1.2,1.0924,-1.31823,9.94083,0
12,12,1,-1.23624,9.46746,1.2,1.10602,-1.15462,9.94083,0
13,12,1,-1.02894,9.46746,1.2,1.12113,-0.960359,9.94083,0
14,12,1,-0.787172,9.46746,1.2,1.13768,-0.732728,9.94083,0
15,12,1,-0.508275,9.46746,1.2,1.15565,-0.469009,9.94083,0
16,12,1,-0.189598,9.46746,1.2,1.175,-0.166492,9.94083,0
17,12,1,0.17151,9.46746,1.2,1.19569,0.177532,9.94083,0
18,12,1,0.577701,9.46746,1.2,1.21755,0.565926,9.94083,0
19,12,1,1.03163,9.46746,1.2,1.24066,1.00128,9.94083,0
20,12,1,1.53594,9.46746,1.2,1.26509,1.48621,9.94083,0
21,12,1,2.09329,9.46746,1.2,1.29084,2.02339,9.94083,0
22,12,1,2.70634,9.46746,1.2,1.31791,2.61549,9.94083,0
23,12,1,3.37773,9.46746,1.2,1.3463,3.2652,9.94083,0
24,12,1,4.11011,9.46746,1.2,1.37604,3.97517,9.94083,0
25,12,1,4.90614,9.46746,1.2,1.40712,4.74807,9.94083,0
26,12,1,5.76846,9.46746,1.2,1.43958,5.58657,9.94083,0
27,12,1,6.69974,9.46746,1.2,1.47343,6.49331,9.94083,0
28,12,1,7.70262,9.46746,1.2,1.50868,7.47097,9.94083,0
29,12,1,8.77976,9.46746,1.2,1.54538,8.52217,9.94083,0
30,12,1,9.9338,9.46746,1.2,1.58356,9.64959,9.94083,0
31,12,1,11.1674,9.46746,1.2,1.62323,10.8559,9.94083,0
32,12,1,12.4832,9.46746,1.2,1.66444,12.1436,9.94083,0
33,12,1,13.8839,9.46746,1.2,1.70722,13.5155,9.94083,0
34,12,1,15.3721,9.46746,1.2,1.75161,14.9742,9.94083,0
35,12,1,16.9504,9.46746,1.2,1.79765,16.5223,9.94083,0
36,12,1,18.6216,9.46746,1.2,1.84538,18.1625,9.94083,0
37,12,1,20.3883,9.46746,1.2,1.89484,19.8973,9.94083,0
38,12,1,22.253,9.46746,1.2,1.94608,21.7295,9.94083,0
39,12,1,24.2186,9.46746,1.2,1.99914,23.6616,9.94083,0
40,12,1,26.2875,9.46746,1.2,2.05407,25.6963,9.94083,0
41,12,1,28.4626,9.46746,1.2,2.11091,27.8363,9.94083,0
42,12,1,30.7464,9.46746,1.2,2.16972,30.0841,9.94083,0
43,12,1,33.1415,9.46746,1.2,2.23054,32.4424,9.94083,0
44,12,1,35.6507,9.46746,1.2,2.29342,34.9138,9.94083,0
45,12,1,38.2766,9.46746,1.2,2.35842,37.5009,9.94083,0
46,12,1,41.0218,9.46746,1.2,2.42557,40.2064,9.94083,0
47,12,1,43.889,9.46746,1.2,2.49495,43.0329,9.94083,0
48,12,1,46.8809,9.46746,1.2,2.56659,45.9831,9.94083,0
49,12,1,50,9.46746,1.2,2.64056,49.0594,9.94083,0
0,13,1,-2,11.1111,1.2,1.03647,-1.85647,11.6667,0
1,13,1,-1.99956,11.1111,1.2,1.03652,-1.85607,11.6667,0
2,13,1,-1.99646,11.1111,1.2,1.03691,-1.85334,11.6667,0
3,13,1,-1.98807,11.1111,1.2,1.03794,-1.84588,11.6667,0
4,13,1,-1.97171,11.1111,1.2,1.03982,-1.83125,11.6667,0
5,13,1,-1.94475,11.1111,1.2,1.04291,-1.80711,11.6667,0
6,13,1,-1.90453,11.1111,1.2,1.0475,-1.77108,11.6667,0
7,13,1,-1.8484,11.1111,1.2,1.05333,-1.72021,11.6667,0
8,13,1,-1.7737,11.1111,1.2,1.06082,-1.65226,11.6667,0
9,13,1,-1.67779,11.1111,1.2,1.06986,-1.56442,11.6667,0
10,13,1,-1.55801,11.1111,1.2,1.08033,-1.45392,11.6667,0
11,13,1,-1.41171,11.1111,1.2,1.0924,-1.31823,11.6667,0
12,13,1,-1.23624,11.1111,1.2,1.10602,-1.15462,11.6667,0
